Kinder sind kein "Druckmittel", Kinder sind Menschen mit Rechten, die es besondrs in den Blick zu nehmen und zu schützen sind, weil es die schwächsten und ohnmächtigsten sind. 	1 1 1 1 1 1 1 1 1 1
"Besser wäre es, die Eltern gleich mit aufzunehmen." >>Nochmal, für mich ist das Ganze unglaubwürdig und merkwürdig. Wie schafften es so viele unbegleitete Kinder, tausende Kilometer Reise bis nach Griechenland und die Reise kostet teilweise auch viel Geld. Alleine für die Überfahrt verlangen Schlepper viel Geld. Besser vor Ort helfen, Punkt. 	1 1 1 1 1 1 1 1 1 1
Man fragt sich natürlich, in welcher Welt solche Leute leben. Mit der Realität hat sie jedenfalls nichts zu tun. Es droht keine Katastrophe – die Katastrophe ist Realität ! Es sind in der EU bereits mehr als 23000 Menschen gestorben, etwa 350000 sind infiziert. Und die Zahlen steigen ungebremst. Gerade vor wenigen Stunden mußte MP Söder die partielle Ausgangssperre für Bayern verlängern, weil seine ‚drastischen‘ Maßnahmen bisher nicht gefruchtet haben. Und in dieses Katastrophengebiet will man Menschen verfrachten, die bisher noch wenig von der Epidemie spürten. Es ist sicher vernünftig sie umzusiedeln – aber in ’sichere‘ Gebiete. Das ist human. 	0 1 1 0 0 1 1 1 1 0
Ganz einfach, das Asylrecht muss in diesen Fällen ausgesetzt oder ausgeschlossen werden. Ansonsten macht dieser Vorschlag wirklich keinen Sinn, das haben Sie richtig erkannt. 	0 0 0 0 0 1 1 0 0 0
"Die Türkei steht ziemlich alleine im Kampf gegen einem syrischen Regime und Russland und bemühte sich lange um eine politische Lösung." Die Türkei hat keine politische Lösung gesucht, sondern den Aufstand von Anfang an mit Geld, Waffen und Rückzugsraum unterstützt. Dass die Türkei alleine steht ist jetzt Folge ihrer Besatzungspolitik, welche im Nachbarland einen Unterschlupf für Terroristen aller Couleur etablieren will. Also genau das, weswegen man die Talibanregierung vor über 18 Jahren weggebombt hat. Würde die Türkei über die UN gehen hätte man vielleicht schon lange ein Habitat für "Unerwünschte" (ähnlich Gazastreifen), in dem alle "Rebellen", bitte ohne Waffen, die Suppe, die sich selbst mit ihrem törichten Aufstand eingebrockt haben, auslöffeln könnten. Die Grenze zur Türkei wird von Syrien überwacht, die Zone selbst sollte unter UN-Verwaltung stehen, die dort auch das Gewaltmonopol hat. Denn mal ehrlich: niemand will diese Islamisten doch in seinem Land haben. 	1 1 0 1 0 0 1 1 1 1
Wenn Waffen nicht mehr übers Meer kommen dann eben auf dem Luft-oder Landweg ! Entweder man kontrolliert umfassend oder man lässt es. So ist das nur ein super Taxidienst für Illegale !	1 1 1 1 1 1 1 1 1 1
Es geht doch gar nicht um eine spezielle Route, sondern um die gesamte Anzahl der Eintreffenden und die ist nach wie vor bedrohlich. Beschwichtigungen sind hier fehl am Platz und eine vernünftige Grenzsicherung ist dringend notwendig. 	1 1 1 1 1 1 1 1 1 1
Alle Ausländer raus……… die muslimischer Herkunft sind.Afrikaner nicht in die Eu einreisen lassen. Alle Gelder Hilfsfonds und grosszügigen Geldvernichtungspakete für Afrika stoppen……… Solange dorthin auch nur ein Cent fliesst , werden die sich nicht bemühen ihre Länder auf Vordermann zu bringen. Die wollen sich alle ins gemachte Nest sezen und die Hand aufhalten als Geschädigte ,Flüchtlinge . Stopp diesem Wahnsinn …..,bei uns Deutschen wächst das Geld nicht auf Bäumen,das wird denen abgeknüpft,die noch einen Cent in der Tasche haben…!!!!! Stoppt den Wahnsinn Deutschland muss alle retten. Merkel kann mit ihrer Funktion nicht dazu beitragen,das auch nur ein Cent in die Kasse gespült wird,aber schmeisst grosszügig wahnsinnig die Gelder um sich. 	1 1 1 1 1 1 1 1 1 1
Das ist eine Annahme von Ihnen. Ich empfinde sehr wohl Schmerz bei dieser eiskalten und abgebrühten Aktion von Herrn Erdogan, um sich seinen Angriffskrieg in Syrien von der EU finanzieren zu lassen. Er benutzt die Schwächsten, um sein Ziel zu erreichen. Damit darf er keinen Erfolg haben. Außerdem vergessen Sie, dass nur ein kleiner Teil davon syrische Flüchtlinge sind. Der Großteil sind Wirtschaftsmigranten, die einfach ein besseres Leben suchen. Bitte endlich die rosarote Brille abnehmen und der Realität ins Auge sehen. Wenn wir Kalkutta sind, können wir niemandem mehr helfen. Wann wird Ihnen und Ihren Mitstreitern hier im Forum das endlich klar. Vor Ort helfen ja, falsche Hoffnungen wecken NEIN. 	1 1 1 1 1 1 1 1 1 1
Die in diesem Artikel beschriebenen Probleme sind Probleme von Türken und Afghanen und sind von regionaler Bedeutung Diese Probleme müssen Afghanen und Türken in ihren jeweiligen Ländern lösen. Nicht unser Problem. Wir haben genug eigene Probleme - allen voran die vorprogrammierte Altersarmut von Millionen von Deutschen. Insofern verstehe ich die Intention dieses Artikels nicht. 	1 1 1 1 1 1 1 1 1 1
Habeck der kleine Schlaumeier. Schwadronieren,anderen Leuten erklären wie sie zu leben haben und selbst nur ein verlogener kleiner Schauspieler der für sich persönlich und seine Familie natürlich nur das Beste haben will. Diese grüne Mischpoke kann ich nicht mehr sehen. Solche Selbstbediener und Umverteiler zerstören die Grundlagen unseres Sozialsystems. Es kann nicht sein das in der Regierung nur Leute sitzen die mit der Erwirtschaftung des Steueraufkommens nichts zu tun haben und auch keinerlei Ahnung wie das überhaupt abläuft. Es kommt mir fast so vor,als ob die Bezüge Politiker proportional mit ihrer Steuerverschwendungssucht steigen. Harbeck ist genauso eine kurzsichtiger Dummschwätz wie seine Kollegen, das Leute lange und hart für das Geld arbeiten müssen , was sie ohne mit der Wimper zu zucken verprassen. Sicherlich wäre es toll wenn wir jedem Menschen der es benötigt helfen könnten, da wir aber heute weit über unseren Möglichkeiten leben kommt jetzt relativ schnell der Punkt an dem wir Pleite sind. Ab dann können wir gar keinem mehr helfen und es wird uns auch keiner helfen. Dann haben die Politkriminellen es endlich beschafft. der Rest wird dann an den Halbmond verschenkt 	1 1 0 0 0 1 1 0 1 1
Kinder gehören zu ihren Eltern und sonst nirgendwo hin ! Wenn sie sich auf eine Reise begeben gehören sie ihren Heimatbotschaften übergeben und Thema erledigt !	1 1 1 1 1 1 1 1 1 1
Da kommen dann die zukünftigen Intensivtäter und ihr Anhang nach Deutschland ! Übrigens, der Mörder von Markus Hempel kam auch als ein unbegleiteter minderjähriger Flüchtling in unser Land und hat dann seine Familie nach geholt. Ich habe die Schnauze gestrichen voll von diesen Typen !!! Schafft das Asylrecht endlich ab. 	0 1 1 1 1 1 1 1 1 1
Dafür, dass Erdogan die Menschen missbraucht und ihnen Hoffnung auf was auch immer macht, sie an die Grenzen karren und dann allein lässt, sollte die EU ihn und sein Land mit den härtesten nur denkbaren Sanktionen belegen. Kompletter Stop aller Zahlungen, komplettes und 100%iges Wirtschaftsembargo. Auch wenn eigentlich nicht der kleine Möchtegern Erdogan dahin steckt, sondern Putin, dem es gut gelingt, Europa erneut Stress zu machen. Und ja, mit derartigen Sanktionen würde man genau das machen, was Putin will: Einen Keil zwischen ehemalige Partner treiben. Aber das wäre in diesem Fall völlig okay, weil der eine Partner sich schon vor längerer Zeit von den anderen getrennt hat. Aber man kann sich schon denken, wie die EU und besonders Deutschland reagieren werden. Röttgen macht ja schon den Anfang. An die Menschen an den Grenzen denkt dabei sowieso niemand. 	1 1 1 1 1 1 1 1 1 1
Genau so haben wir es erwartet - fast ausschließlich Jungen im zweifelhaften Alter von 14 Jahren. Nein die Regierung ist nicht überrascht - soviel Intelligenz traue ich denen dann doch zu - bewusst getäuscht und Belogen wurden die deutschen Bürger. Wieder einmal.  Ich fordere einmal eine Stellungnahme der Bundeskanzlerin zu diesem Fall. Mal sehen, ob Sie dann immer noch so souverän ist. Leider werden solche Fragen nur nie gestellt...	1 1 1 1 1 1 1 1 1 1
Ich schätze Sie zu sehr, Herr Mansour,  um ihre Ausführungen anzuzweifeln,  sehe es aber als sehr nahliegend an,  in dieser Krise zuerst Sorge  um meine Kinder und Familie zu tragen,  bevor ich mir Gedanken über die Traumatisierung von  Asylsuchende mache.  Wer dafür noch Kapazitäten hat, soll sich frei fühlen,  die Schutzsuchenden zu unterstützen.	1 1 1 1 1 1 1 1 1 1
marschiert voelkerrechtwidrig in Syrien ein, will die NATO zur Unterstuetzung und erpresst die EU mit hilflosen Fluechtlingen. Nichts von dem ist akzeptabel. Am wenigstebn die Sache, dass Erdogan syrische Fluechtlinge benutzt , die auch wegen der Militaerintervention der Tuerkei um die Befriedung der eigenen Heimat fuerchten muessen. Einfach widerlich. Hoffentlich lernt die EU und gibt diesmal dem Diktator nicht nach. 	1 1 1 1 1 1 1 1 1 1
wir schaffen das und wenn es der AfD 30 % bringt .... 	1 0 0 1 1 1 1 1 1 1
Um den vielen verwirrten Verkürzungen etwas entgegenzusetzen: 1. haben die Öffentlich-Rechtlichen einen gesellschaftlichen Auftrag, sind aber keineswegs „Staatsmedien“, wie hier allseits behauptet wird. Dementsprechend werden sie bspw. auch von den Bürgern und Bürgerinnen separat finanziert. Wer sich mit den institutionellen Unterschieden zB. im Vergleich zu China auseinandersetzt, wird das schnell einsehen. 2. handelt es sich bei den Menschen, die solche Strapazen auf sich nehmen, um keine freiwilligen Urlauber, sondern vornehmlich um Flüchtlinge. Jeder mit etwas moralischer Haltung und einem Deut Gerechtigkeitssinn wird einsehen, dass man diesen zu allererst helfen muss. 3. hat die Bundesregierung bereits mit teilweisen schmutzigen Deals und billigender Hinnahme großen Unrechts den fliehenden Menschen auf dieser Welt das Leben schwer gemacht. 4. brechen Länder, die Grenzen innerhalb der EU hochziehen, meiner Ansicht nach das Gebot der Freizügigkeit und gehören bestraft. 	0 1 1 1 1 1 1 0 1 1
Keine Sozialleistungen mehr für die die nicht anerkannte Flüchtlinge sind. Das gut kommunizieren und Problem gelöst	1 1 1 1 1 1 1 1 1 1
Alles was den Rechtstaat in Frage stellt u. eigene Ziehle verfolgt sollte verboten werden. Also sollte man den Verbot auch auf viele andere aktive Feinde der Demokratie ausweiten. Gemeint sind z.B. Sekten, Terror-Organisationen, Extremisten usw.	1 1 1 1 1 1 1 1 1 1
mal jemand, von unseren rot/grünen Politikern darüber nachgedacht, das man dann auch die dazugehörigen Verwandten herholen muss ! Bestimmt nicht , weil es einfach ist , erstmal auf die Tränendrüse der deutschen zu drücken und sich später hinstellen, das Kinder ihre Verwandten brauchen! Es sollten lieber die Gründe der Flucht behoben werden und keine Völkerwanderung unterstützt werden! Darauf hat schon Nostradamus verwiesen!	1 1 1 1 1 1 1 1 1 1
Wir können den Griechen gerne bei der Familienzusammenführung in solchen Fällen helfen. Das sollte dann die Rückführung der Kinder zu ihren Eltern in der Heimat sein. Wenn sich bereits Verwandte ich Deutschland eingefunden haben, dann sollten diese die Transferkosten übernehmen und für eine Krankenversicherung sorgen.	1 1 1 1 1 1 1 1 1 1
Von Frontex hört man ständig nur Einschätzungen bzw. Berichte wie die Lage gerade so ist, aber man hört von denen absolut NICHTS, was sie dagegen zu tun gedenken. Während die Griechen ihre Armee und Polizei zum Einsatz bringen hört man von Frontex immer nur grosse Töne. Eine GRENZSCHUTZ-Organisation sollte Grenzen schützen und nicht ständig nur Lageberichte abliefern.	1 1 1 1 1 1 1 1 1 1
„Rechtsextremen“ warf die ehemalige Stasi-IM vor, durch Verschwörungstheorien in den sozialen Medien Unsicherheit und Panik zu verbreiten. Sie phantasierten über das Ende des Systems und gäben an allem den Juden die Schuld.“ Und wieder fake news oder einfach nur gelogen. Antisemitismus hört man in diesen Zeiten nur aus einer Richtung: Türkei und andere islamische Staaten. Fatih Erbakan, Abdullah Bozkurt. diverse türkische Medien, uv.a. Aber das gelogen wird auf Teufel komm raus, um die eigene Ideologie voranzutreiben ist ja nichts neues. Gerade von oder aus dem Dunstkreis der AA“Stiftung“. Geldhahn zudrehen. Überflüssig wie ein Kropf. 	1 1 0 1 1 1 1 1 1 0
Nein Das wäre die falsche Handlungsweise. Sie können sich aber privat engagieren. 	0 0 1 1 1 1 1 0 0 0
Natürlich sollte man die Kinder aufnehmen. Es ist nur so, dass wohl kaum ein zehnjähriges Kind auf die Idee kommt, sein Elternhaus zu verlassen, um alleine nach Europa zu reisen. Diese Kinde wurden - meiner Meinung nach - von verantwortungslosen Eltern samt Verwandtschaft alleine losgeschickt, damit sie nachkommen können. Diese Kinder sind mengenmäßig kein Problem und es sollte ihnen geholfen werden. Das Problem ist die große Verwandtschaft, die "zum Wohle des Kindes" nachgeholt werden will. 	1 1 1 1 1 1 1 1 1 1
Genau, eine Kaution werden sich viele nicht leisten können. Also kommen sie weiter illegal. Wir haben doch gerade ein Fachkräfteeinwanderungsgesetz beschlossen, wonach Migranten entspr. Kriterien ein Visum erhalten. Mir erschließt sich aber noch nicht, wie wir das große Problem der illeg. Migration über das Asylsystem mit einer Kautionslösung beheben wollen. Desweiteren sehe ich derzeit keinen großen Bedarf an Arbeitskräften in Corona- Zeiten. Also Fragezeichen über Fragezeichen. 	1 0 1 1 1 1 1 1 1 1
Wenn Erdogan auf unmenschliche Weise Flüchtlinge wie Schachfiguren nutzt, sollten wir uns nicht auf sein Niveau begeben. Eines seiner Mittel könnte die EU aber nachahmen: EU-Streitkräfte könnten an der griechisch türkischen Grenze einen Sicherheitskorridor auf türkischem Gebiet besetzen und dort menschenwürdige Lager für die Flüchtlinge betreiben. Erdogan wird kaum etwas dagegen haben, schliesslich macht er das gleiche auf syrischem Boden. Und natürlich müssen wir uns um die Kinder kümmern, und zwar um die, die bereits auf dem Boden der EU sind und unter schlimmen Bedingunge in den Lagern in Griechenland leben. Die Ablehnung des Bundestages, und der damit verbundene Kotau vor der von der AFD aufgepeitschten Volksmeinung, ist unwürdig. 	1 1 1 1 1 1 1 1 1 1
Es gibt mehre gute Gründe niemanden auch keine Kinder in die EU zu lassen : 1. Diese Kinder sind ja nicht alleine zur Grenze gelaufen. 2. Sie werden in kürze ihre Eltern ,Geschwister usw. nachholen wollen. 3. Die dadurch entstehenden Lücken würden sofort durch neue Flüchtlingskinder gefüllt, ein unaufhörlicher Einwanderung Mechanismus würde in gang gesetzt. 4. Bald sind Wahlen ,wer jetzt nicht aufpasst wird der AfD einen Riesen Anschub verpassen. Und das nicht nur in den Neuen Bundesländern. Also wollen wir das ? 	1 1 1 1 1 1 1 1 1 1
Dies würde jedoch bedeuten, dass man in Berlin die Realitäten anerkennt und anfängt, mit Assad zu verhandeln. Mit Assad verhandeln? Meinten Sie vielleicht: Mit Putin verhandeln?! Lieber das Geld direkt nach Syrien stecken, dass Aleppo wieder aufgebaut wird und dafür jeden konsequent dahin zurückschicken, der jetzt versucht, illegal und gewaltsam die griechische Grenze zu überwinden. Das Geld soll derjenige in Syrien stecken, der das Land zerbombt hat. Da könnte Putin gleich seine Erlöse aus den Gasverkäufen verwenden. 	1 1 1 1 1 1 1 1 1 1
