Es spielt doch überhaupt keine Rolle ob dort 5 Flüchtlinge/Migranten stehen oder 500.000. Die Grenzen sollten gesichert sein und ohne ausführliche Kontrollen und Überprüfungen hat niemand das Recht die EU zu betreten. Und selbstverständlich ist nur Menschen mit begründetem und nachvollziehbarem Asylanspruch der Eintritt in die EU zu gestatten. Und da alle Menschen dort schon mehrere Länder durchquert haben, die sicher sind, ist niemandem der Einlaß zu gewähren. Schließlich gibt es geltende Gesetze, die von jedermann einzuhalten sind. Auch von Politikern, die sich trotz anderslautenden Aussagen immer noch nicht um eine umfassende Fluchtursachenbeseitigung kümmern wollen. Und das seit mindestens 4 Jahren bzw. noch nie. Lieber schaffen sie durch weitere ungehemmte Waffenverkäufe neue Fluchtursachen. 	2 2 0 2 0 2 2 2 2 2
Nachdem hier eine Verbindung zwischen AFD und dem Täter aufgebaut wird, sollte schnellstmöglich geprüft werden, ob die AFD auf der Badis unseres GG agiert, oder ob man sie verbieten muss.	2 2 0 2 2 2 2 0 2 2
Politik für dumm verkaufen . Durch ständiges Aufnehmen so genannter Seenotrettung macht Schlepper zu Millionären . Dagegen wird nichts unternommen , Menschen aufzunehmen aus Humanitären Gründen ist Nobel , gut , aber nur für die Menschen , nicht für Deutschland sagt Boris Palmer Ob von Tübingen und Grüner ! Wenn das so weitergeht, wird eines Tages im die Bevölkerung auf die Barrikaden gehen	0 0 0 0 0 0 0 0 0 0
Es ist klar, dass die, die am meisten von einer Zunahme der Migranten- und Flüchtlingsströme finanziell profitieren (Kirchen, AWO, Wohlfahrtsverbände), am ehesten und lautesten Grenzöffnungen fordern. 	0 0 0 0 0 0 0 0 0 0
Was für eine armseelige und heuchlerische Diskussion hier wieder herrscht. Rechte "argumentieren" gegen die Türkei und die Rebellen, weil sie Türken und Muslime hassen. Linke genauso, allerdings nur weil sie die Türken hassen, welche seit Jahrzehnten die LINKE Terrororganisation PKK bekämpft! So entsteht dann eine dermaßen groteske Propagnada-Diskussion wie diese... 	0 0 0 0 0 0 0 0 0 0
Immer wieder "Seenotrettung". Ein von den Haltungsmedien und den NGOs bewusst falsch gewählter, jurister Begriff. Es handelt sich um Schleusung von Menschen auf unterschiedlichen Reisewegen. Die bewusste Wahl seeuntauglicher Verkehrsmittel begründet keinen Seenotfall sondern Betrug. Es gibt dafür mehrere Beweisfilme wie diese Betrügereien ablaufen. Einer wurde von Frontex im letzten Jahr im Mittelmeer aufgenommen. Abrufbar über Youtube. Libysche Küste: Schlepper verhaftet, Boot beschlagnahmt. Zur Verfügung gestellt von Euronews.	0 0 0 0 0 0 0 0 0 0
"Und auch die Anzahl der aufzunehmenden pro Land wäre eine Info wert." Luxemburg nimmt 11 Kinder auf. Danke Jean Asselborn. [URL] 	0 0 2 1 1 2 2 1 0 0
Sich ganz raushalten und auch nicht ausbeuten ( - gut, das tun eh andere als wir -) wäre das Richtige.	1 2 2 1 0 2 2 2 0 0
15:57 von melancholeriker >> Was meinen Sie genau mit "Migrationsphobie"? Verstehe ich nicht. >> Sie versuchen, diesen Thread kaputtzumachen, indem Sie Nebenschauplätze eröffnen. 	0 0 0 0 0 0 0 0 0 0
Wen wundern solche Nachrichten wirklich noch? Diese Verarsche kennt man doch inzwischen bis zum Abwinken. Trotzdem gut, es immer wieder zu dokumentieren. Man sollte gerade die Bilder – hier speziell den ACAB-begeisterten Asselborn – gut archivieren. Damit man jederzeit belegen kann, wie unsere Vorturner ticken. Einzelne junge unbegleitete Mädchen kann ich mir in einer solchen Migrantenumgebung, ehrlich gesagt, kaum vorstellen. Das wäre wie Schäfchen im Wolfsrudel. In einer Hinsicht aber ist das Geschlecht egal: sie sind alle nur Vorhut und Türöffner für den nachziehenden Familienclan. 	0 0 0 0 0 0 0 0 0 0
Sollten Sie Probleme damit haben, daß jemand von „Einwanderen“ spricht und damit etwas anderes meint, so gibt es im Deutschen das gute alte Mittel der Distanzierung durch Anführungszeichen. Sollte die Sozialsenatorin tatsächlich von „Einwanderern“ gesprochen haben, gehört das Wort selbstverständlich in Anführungszeichen, auch Gänsefüßchen genannt. (Dies träfe aber nur für das erste Vorkommen von „Einwandern“ zu. Im weiteren benutzen Sie selbst in Ihrem eigenen Text das Wort fälschlich für Asylbewerber.) Das ist grundlegendes journalistisches Handwerk. Daran mangelt es im übrigen auch in der Gestaltung der Überschrift: Der modische, vom SPIEGEL eingeführte und allen anderen nachgemacht Doppelpunkt ist hier wie so oft völlig sinnentstellend angewendet. Lesen Sie in der Grammatik nach, wozu der Doppelpunkt dient und wie er vom Leser verstanden wird. In diesem Fall muß man denken, die Senatorin ginge mit Protesten und Brandstiftungen gegen Flüchtlinge vor. … 	0 0 0 0 0 0 0 0 0 0
nach Europa auszubauen. Sorry, die haben wir schon das muss ich ja wohl nicht erst erklären.Aber darum geht es nicht. Wenn das was damit sicherer Fluchtwege gemeint ist umgesetzt wird,war es das .Dann strömen Millionen und aber Millionen Menschen nach Europa in der Hoffnung hier versorgt zu werden.Das wäre das finale Ende eines Europas wie wir es bisher kannten.Wo wären denn das Ende bei 10 oder 100 Millionen Menschen oder einer Milliarde!In der Unterstützung vor Ort sehe ich die einzige Möglichkeit zu helfen.Die Flutung Europas mit Armut und wir sind voll dabei wird politische Veränderungen nach sich ziehen, in der man die heutige AFD noch als Wohltat empfinden wird.Wir können die Armut unserer Welt nicht komplett alimentieren.Das sollte doch wohl jedem denkenden Menschen klar sein.	0 0 0 0 0 0 0 0 0 0
Dann muss man SPDler auch nicht als “ Politiker “ bezeichnen . Richtig , aber nicht nur SPD , sondern auch andere “ Politiker “ Für viele “ Politiker “ habe ich andere Bezeichnungen , aber üble . 	0 0 2 0 0 0 2 0 0 2
Übrigens gab es in Syrien freie Wahlen, und Assad hat immer noch hohe Zustimmungswerte. Absolut zutreffend. Aus diesem Grunde sind Wahlen vom Westen nicht erwünscht, wäre das Ergebniss wahrscheinlich niederschmetternd. 	0 0 0 0 0 2 2 2 2 0
Die EU ist spätestens jetzt durch Corona eh am Arsch. Nun aber mal was anderes (oder auch nicht – ganz wie man‘s nimmt): Habe eben einen unfassbaren „Tatort“-Hetzstreifen gegen eine Art „identitäre Bewegung“ gesehen, in der deren Anführer, dessen Aussehen absichtlich an Martin Sellner erinnern sollte, von einem äußerst sympathisch dargestellten Antifa-Anhänger mit dem Messer ermordet werden sollte. Kommentar der ebenso sympathisch dargestellten links-gestrickten – von der im wahren Leben ebenfalls links-gestrickten Maria Furthwängler gespielten – Polizistin auf der Wache zum Täter (in etwa): „Der Typ hat nur eine harmlose Stichverletzung abbekommen. Na prima. Was meinst du, wie der das jetzt ausschlachten wird. Wie kann man nur so blöd sein.“ Also im Grunde volles Verständnis für die Mordtat, nur leider nicht vollendet und taktisch unklug wegen Schaffung von Märtyrer. Am Ende ist „Martin Sellner“ natürlich auch noch der gesuchte brutale Mörder an einer rechten Frau, weil diese sich in einen Linken verliebt hat und mit diesem diskutiert. Dieses Hetz-Machwerk ist an Niedertracht und Menschenverachtung kaum zu überbieten. … 	0 0 0 0 0 0 0 0 0 0
Im Gegensatz zu Ihnen sehe ich bei Herrn Maaßen nicht Profilierungsdrang, sondern viel Mut und den Willen zur Wahrheitsfindung, was in unserer Zeit immer seltener geworden ist. Eine Gesellschaft, in der es das Streitgespräch nicht mehr geben darf und der Kritiker oder auch nur der Fragende verpönt ist, ist keine Demokratie mehr, wie sie ihre Begründer angedacht hatten. 	0 0 0 0 0 0 0 0 0 0
diesen Fällen übliche Hinweis Grüner, dass die deutsche Gesellschaft an der Krimialiät desTunesiers Schuld ist, da ihm Arbeitsaufnahme verwehrt worden sei.	0 0 0 0 0 0 0 0 0 0
soll er persönlich aufnehmen, incl. Familiennachzug und alle anderen die das toll finden gleich mit. Bürgschaften übernehmen und dieses Mal ohne erlassen der Schulden.... Die Mehrheit der Bürger lehnt das klar ab. Es ist eine Schweinerei, wenn sich eine Minderheit erlaubt über die Meinung und das Wohl der Mehrheit hinweg zu entscheiden. Aber was will man von Linken Parteien erwarten, die nach Sozialismus sich sehnen!	0 0 0 0 0 0 0 0 0 0
Warum denn nicht? Man kann Migranten auch mit Flugzeugen wieder zurück in ihre Heimatländer bringen!	2 2 2 2 2 2 2 2 2 2
was die Verteilung von Migranten bringen soll? Selbst wenn sie sich verteilen liessen und es in jedem EU-Land die selben Sozialleistungen gäbe, kann das keine Lösung sein. Es geht ja hier nicht darum z.B. 10000 zu verteilen und dann ist gut. Die Quelle an Menschen, die aus irgendwelchen Gründen auf ein besseres Leben hoffen, ist unerschöpflich. Wir können 5 Mio. Migranten verteilen und die nächsten 5 Mio. stehen in den Startlöchern. Wie lange will man das machen?? Bis unsere Lebensumstände denen der Herkunftsländer gleichen? Die Lösung über Quoten, ist definitiv KEINE Lösung!	0 0 0 0 0 0 0 0 2 0
"Es wird immer davon gesprochen dass Deutschland bunter wird, im Endeffekt wird es aber nur islamischer.“ So ist es. Sogar ganz links muss man sich das eingestehen: "Die Geschichte des Conne Island in den vergangenen Monaten ist die Geschichte eines linken Clubs, der auf dem Höhepunkt des Flüchtlingsstroms entschied, ein offenes Haus für alle Fremden sein zu wollen – Der aber im Lauf der Monate realisiert hat: Mit den Flüchtlingen, die zu uns feiern kommen – mit ihnen kommen auch die Probleme. Es geht letztlich um die Frage, ob die Willkommenskultur, wie sie das Conne Island seit Beginn der Flüchtlingskrise zelebriert hat, naiv war. So leicht, wie man sich das vorgestellt hatte mit der Integration, ist es nicht." [URL] 	2 0 0 0 2 0 1 0 0 2
Diese Kämpfer/Terroristen und ihre Anhänger sollen endlich die weisse Fahne heben. Dann ist für die richtigen Zivilisten das Sterben durch Bomben und Granaten vorbei. Die Kämpfer/Terroristen müssen halt ins Ausland denn ihre Überlebenschancen in syrischer Haft sind gering. Da ist halt das Problem, dass sie kein Land freiwillig aufnimmt. 	0 0 0 0 0 0 0 0 0 0
illegale Migranten zu Flüchtlingen umzudeuten. Wer da über das Mittelmeer kommt war in seiner Heimat keiner Verfolgung ausgesetzt. Er hat tausende Euro zusammengebracht um die Reise zu finanzieren, war also auch nicht von Hunger bedroht. Der einzige Weg das Sterben auf dem Mittelmeer zu beenden ist die konsequente Rückführung der Migranten.	0 0 0 0 0 2 0 0 2 0
Diese armen Menschen. 	0 0 0 2 0 0 0 1 1 0
Soll die Türkei die Flüchtlinge einsperren ?? 	2 2 2 2 2 0 2 2 2 2
Ich frage mich, warum die beschriebenen Frauen und Kinder eigentlich vor Assad fliehen.	2 0 0 2 2 2 2 2 2 0
Herr Hackenberger hat einen informativen und realistischen Artikel geschrieben. Die Folgen für Deutschland wären allerdings verheerend, wenn noch einmal Millionen Flüchtlinge nach Deutschland kommen würden. Das würde wahrscheinlich zum offenen Konflikt zwischen den No Border und Flüchtlingsbefürwortern und deren Gegnern führen . Die Wahrscheinlichkeit. daß unter den dann entstehenden,  chaotischen  Umständen, die AfD über Nacht zur stärksten Partei werden könnte, wäre dann sehr hoch. Alle diejenigen deutschen Politiker, die am syrischen Frühling mitgewirkt haben, sollten spätestens jetzt,in sich gehen, und Alles tun, um ein Deutschland in sicheren Grenzen zu gewährleisten. Sonst wird das unvorstellbare, vorstellbar.	0 0 0 0 0 0 0 0 0 0
daran, wenn die EU eine neue Mission vor der lybischen startet. Zum einen wird das Waffenembargo überwacht und zum anderen werden Schutzsuchende aus Seenot gerettet und in Sicherheit gebracht.	0 0 0 0 0 0 0 0 0 0
Dort gibt es eben eine andere Mentalität als z.B. in Europa, dort bedeuten die Kinder, oder Vieh den Reichtum, bei uns steht meistens leider das Geld im Vordergrund.	0 0 0 0 0 0 0 0 0 0
allerdings solange Schlepper und der Geldbeutel von Migranten bestimmen, wer den Weg nach Europa schafft, wird sich nichts ändern. Die Aktion des OB ist somit keine Basis für eine Migrationspolitik, letztlich ist es die Unterstützung krimineller Banden. Die EUR 5.000,- die ein unbegleitetes Kind monatlich bei uns kosten soll, würden vor Ort bzw. in den UNHCR Lagern weit mehr Kindern helfen, als einem hier in Deutschland.	0 0 0 0 0 0 0 0 0 0
Warum nicht mal ein paar nette Filme über die Realität der eingewanderten Salafisten. Das wäre doch mal lustig wie die Salafistenfamilie so mit den neuen Nachbarn klar kommt. Fröhliches Angrillen inklusive. Das wäre doch mal eine echt glaubwürdige Story.	0 0 0 0 0 0 0 0 0 0
nach meinem Wissen,nur noch soviel Kindergeld zahlen,wie der hier arbeitende Migrant in seinem Heimatland bekommen würde.Wäre das nicht auch Logisch,weil die Kinder ja auch im Heimatland und nicht hier leben?Naja,jedenfalls hat das die EU verboten.	0 0 0 0 0 0 2 0 0 0
>>Einziger Ausweg: das Handeln der Bürger<< Wie bitte schön sollen denn hier irgendwelche Bürger handeln können? Gegen wen sollen welche Bürger handeln? Und spätestens an diesen Fragen wird es schon wieder scheitern... Wenn Sie mir mal darauf bitte eine realistische, logische Erklärung Ihrer Vorstellung unterbreiten könnten, wäre mir schon mit etwas mehr Präzision geholfen. Und ich müsste vielleicht nicht immer so rum rätseln, was Sie meinen mit Ihrer dauernden unverhohlenen "Politik-Verdrossenheit". Wie sollen sich Bürger gegen russische Bomben wehren? Eben weil diese es einmal versucht haben sich zu wehren, liegt Syrien nun in Schutt und Asche. Das war der Anfang... 	0 0 0 0 0 0 0 0 0 0
Ich denke, das auf grund der Coronakrise und deren gewaltigen kosten für die Städte und Gemeinden plötzlich kein Geld mehr für Flüchtlinge in deren Kassen ist... denn als es der Wirtschaft gut ging und die Steuereinnahmen nur so sprudelten , war für die meisten Städte und Gemeinden kein Problem.. nun sieht es leider etwas andrs aus ... und so mancher versucht sich jetzt still und heimlich aus der Verantwortung zu stehlen... 	0 0 0 0 0 0 2 0 0 0
>>Tausende Kinder werden jetzt alleine übers Mittelmeer nach Griechenland geschickt, weil Merkel diese Kinder ja aufnimmt.<< Merkelmerkelmerkel. Was machen Sie eigentlich, wenn die Frau in absehbarer Zeit nicht mehr Kanzlerin ist, die Grundausrichtung der Politik sich aber nicht ändern wird? >>Und viele Menschen werden erneut versuchen diese Ankerkinder loszuschicken, um später per Familiennachzug nach Deutschland nachzukommen.<< Tja, so ungeheuer berechnend sind diese Eltern also. Sogar wenn sie längst im Knast oder tot sind... "Ankerkinder" ist übrigens ein neuer Ausdruck, den man seit zwei, drei Tagen hier immer wieder lesen darf. Sehr aufschlussreich. 	0 0 0 0 0 0 0 0 0 0
>Auch der Berliner Psychologe Ahmad Mansour sieht die Ausweitung des Gebetsrufs kritisch. „Dagegen spricht die Erfahrung“, sagt er WELT. Man habe in Berlin-Neukölln erlebt, dass der Gebetsruf auf eine ganz bestimmte Art interpretiert worden sei. „Es kamen viele Leute zusammen und haben gefeiert, dass Gebetsrufe möglich waren. Sie haben Videos gemacht, die weltweit geteilt wurden. Der Tenor dieser Videos war nicht, zu zeigen, dass in Deutschland die Religionsfreiheit gilt“, sagt Mansour. Dies sei bereits der Fall. „Der Tenor war: Seht mal, Deutschland ist muslimisch.“ Dadurch aber entstehe nicht ein Mehr an Solidarität, sondern kämen zusätzliche gesellschaftliche Spannungen auf.  Sebastian Pulfrich von der CDU Haiger schlägt nun eine neue Form des Gebetsrufs vor. „Man könnten den Moscheen gestatten, ein akustisches Signal oder ein Lichtsignal als Zeichen der Solidarität zu senden.“ Auf eine textliche Botschaft müssten die muslimischen Gemeinden dann allerdings verzichten.<  Wir dürfen unsere Angehörigen nur im kleinen Kreis beisetzen, während für Andersgläubige Straßen gesperrt werden....   "Zusammenhalt und Solidarität“ von Seiten der moslemischen Gemeinden wäre ein schönes Zeichen	0 0 0 0 2 0 0 0 0 0
Problemlösungsvorschlag von Putin: Türkei errichtet Flüchtlingskorridore und zieht sein Militär aus Idlib ab. Türkei macht seine Grenzen zu Syrien dicht. Es werden provisorisch Flüchtlingscamps für geflüchtete Menschen errichtet. Assad und Putin befreien Idlib von Terroristen wie HTS. Flüchtlinge kehren zurück und bauen das Land auf ( Internationale Geldgeberkonferenz). Alle wären zufrieden bis auf Erdogan, deshalb wird es so nicht kommen. So hat es in anderen Regionen Syriens funktioniert, nach dem die Terroristen besiegt worden waren. Es kam leider zu großen Opfern, weil die Terroristen Krankenhäuser und Zivilisten als Schutzschilde missbrauchten.( so wie auch in Mossul) In Idlib würde es nicht passieren, wenn Türkei einen Flüchtlingskorridor durchsetzt und eine Flucht ermöglicht. Aber dazu müsste Türkei die Zusammenarbeit mit Terroristen aufgeben, deshalb wird es so nicht kommen. 	0 0 2 2 2 0 2 0 0 0
Dieses Jahr gehen 600000 mehr in Rente als neu auf den Arbeitsmarkt kommen, nächstes ist die Differenz noch größer. Die arbeitslosen Einheimischen sind zunehmend nicht ausbildungsfähig oder willig und persönliche Work Live Balance schließt Berufe mit Arbeitszeiten rund um die Uhr aus, unabhängig von der Bezahlung. Die größte Bedrohung für unser Volk sind nicht in erster Linie die Ausländer, sondern die Deutschen selber, die diesen Zustand bewusst zugelassen haben. Eigentlich müssten wir erst einmal vor unserer eigenen Haustüre kehren, aber die übergroße Mehrheit will das gar nicht, müsste sie doch Opfer bringen. Jedes Volk erhält die Zukunft, die sie selber gestaltet hat. 	0 0 0 0 0 0 0 0 0 0
Was ist Ihr Beleg dafür? Bis jetzt wurde nach dem Grundsatz der Nichtzurückweisung gehandelt, dieser bezieht sich aber ausdrücklich nur auf Gebiete in denen Einreisenden Verfolgung droht, was wie bereits erwähnt, in der Türkei nicht der Fall ist. Klarheit schuf der Europäischen Gerichtshofs für Menschenrechte (Urt. v. 13.02.2020, Az. 8675/15 und 8697/15), dieser urteilte, dass Push-Backs nicht gegen Menschenrechte verstoßen. [Ab S. 10 Infos zum Grundsatz der Nichtzurückweisung: [URL] 	2 2 2 2 2 2 2 2 2 2
Versetzen sie sich doch einmal in die Lage eines kleinen Landwirtes, der von der Spargel- oder Erdbeerernte lebt – und damit seinen Beitrag leistet, dass auch wir leben. Er darf auf seine altbewährten Erntehelfer nicht zurückgreifen, sondern soll Asylbewerber beschäftigen, die über ihre Vertretung schon erklärt haben, dass sie nicht schaffen wollen. Das wird nicht funktionieren. Wir lassen zurzeit doch auch Asylbewerber rein, und zwar faktisch auf Dauer, warum dann nicht vorübergehend ein paar Erntehelfer? 	0 0 1 0 0 0 0 0 0 1
Sie soll auch aus der NATO rausgeschmossen werden. Ohhh bitte nicht, die Russen sind noch sehr aktiv in der letzten Zeit, vielleicht brauchen wir ssie doch. 	0 0 0 0 0 0 0 0 0 0
Das ist nicht meine Unterscheidung, sondern die Unterscheidung die in ihrer verlinkten Übersicht gemacht wird. Schauen sie sich ihren Link nochmal genauer an. 	2 2 2 2 2 2 2 2 2 2
Ihre Art der Sichtweise ist achon etwas naiv - es geht um was ganz anderes, und das ist von der EU geplant. Leider kapierts der Michel nicht...	0 0 0 0 0 0 0 0 0 0
Es lebe die Pauschalisierung! 	0 0 0 2 0 2 0 0 2 0
Was hat das mit Solidarität zu tun? Die einen Länder wollen keine Migranten, die welche sie wollen nehmen sie so oder so. Aus christlicher Nächstenliebe oder aus wirtschaftlichen Gründen, je nachdem wen man fragt. 	0 0 0 0 0 0 0 0 0 0
Wir haben bereits unkontrollierte Flüchtlingsströme und extra offen gelassene Grenzen für dieses Klientel.Wovor will uns Müller denn nun warnen?	0 0 0 0 0 0 0 0 0 0
Mal schauen , wann das Regime einen von den Hunderttausend gewaltbereiten Antifaschisten festsetzt , wahrscheinlich an St. Nimmerlein – wie von einem bürgerlichen Rechtsstaat , der immer noch in den eingebrannten Halluzinationen von CDU-Wählernhirnen rumspukt , nicht anders zu erwarten. 	0 0 0 0 0 0 0 0 0 0
Läuft für die Ärzte und Forscher... <U+0001F602><U+0001F44D>	0 0 0 0 2 0 0 0 0 0
Hab ich was verpasst? Seit wann erkennen die Grünen Extremismus außerhalb des rechten Spektrums an? 	0 0 0 0 0 0 0 2 0 2
Erst Kinder danach Eltern + Geschwister und schon haben wir aus 5k Kindern direkt 50k und alle leben zu lasten der Steuerzahler. Ob das auf dauer und für immer gut gehen kann = NEIN! 	0 0 0 0 0 0 0 0 0 0
Was soll das? Wir holen 40000 Leute im Land von denen wir mehr oder weniger nichts wissen. Wie sollen die denn überwacht werden? Sollen die überhaupt überwacht werden? Oder bekommen die von Seehofer Handzettel ,wie man sich zu verhalten hat? Ich muss wirklich sagen einen so durchdachten Plan habe ich schon lange nicht mehr gesehen. Und der Michel lächelt und nickt. Den Erntehelfern kann man keinen Vorwurf machen. Die beiden da oben auf dem Foto gehören in Untersuchungshaft. 	0 0 0 0 0 0 0 0 0 0
Wer sich nicht benimmt, fliegt raus 	0 2 2 2 0 0 2 0 0 0
Ich glaube, dass die SPD muss sich mit solchen Leuten keine Sorgen um ihre Zukunft machen, sie wird vermutlich keine haben! Der sollte sich zuerst um die Menschen kümmern, die ihn gewählt haben! Da hat er sicher auch in Potsdam genug zu tun!	0 0 0 0 0 0 0 0 0 0
