Pourquoi les « experts » etc. ? Il n’y a pas que les experts, il ne faut pas avoir des œillères, nombre de responsables politiques de LR, du RN, voulaient ces élections soit pour se refaire une santé, soit en guise de revanche !	1 1 1 1 1 1 1 1 1 1
Çà parait faire beaucoup de collabos, mais c’est oublier encore tous ces demeurés qui soutiendraient toujours ce débile de Macron parmi la population !	1 1 1 0 1 1 1 1 1 1
Le capitaine de l'embarcation, un Tunisien de 48 ans, originaire de Sfax, fait partie des victimes. Le tribunal a conclu à un "naufrage". Une enquête a été ouverte pour tenter d'identifier les organisateurs de cette traversée clandestineIl devrait être condamné pour mise en danger d'autrui et assassinats !!!	1 1 1 1 1 1 1 1 1 1
Charles Martel, revient !!!! Ils veulent tous Islamiser la France <U+0001F1EB><U+0001F1F7> ! Il serait écœuré !!! D’entendre tous ces traîtres !	1 1 1 0 1 1 1 1 0 1
L’IMAM SALEM DE VILLEFRANCHE-SUR-SAÔNE : « CHAQUE FOIS QUE TU PASSES DEVANT UN CIMETIÈRE DE NON-MUSULMANS, TU DOIS DIRE : « JE VOUS ANNONCE L’ENFER » (belle religion de pets et de haine) VIDEO 	1 1 1 1 1 1 0 1 1 1
La gauche est incapable de créer de la richesse réelle , alors elle se lance dans des sociétés " humanitaire " subventionnées par l'argent du contribuable français. Et nous manquons de tout dans ce pays pour satisfaire la demande du contribuable, du contribuable français	1 1 1 1 1 1 1 1 1 1
L’aide a l’Italie doit absolument être conditionnée à sa capacité de faire la police sur ses frontières, pas de police, moins d’aide. 	1 1 1 1 1 1 1 1 1 1
Non mais vous rigolez ? L'Italie est complètement submergée par l'épidémie de Covid. L'Italie et la Grèce doivent recevoir de l'aide européenne pour refouler les migrants et pas pour organiser des camps de fortune, l'accueil, le comptage. Quand ils refusent un bâteau, ils passent pour des salauds et le bâteau accoste quand même. Contrôler nos frontières c'est dire qui entre et qui n'entre pas. Frontex doit servir à ça. Il faut absolument organser les moyens de refouler les migrants, ceux qui arrivent et ceux qui sont déboutés de leur demande d'asile.	1 1 1 1 1 1 1 1 1 1
@sylvain Je suis un lecteur attentif de Serge Ayoub... aussi ne me dites pas que je connais pas les identitaires.	1 1 0 1 1 1 1 1 1 1
tous les syriens qui se sont enfuis vers la Turquie sont ceux qui craignait Damas, donc ceux qui soutenaient les terroristes, voilà pourquoi ils souhaitent rejoindre l'Europe, rien à voir avec la guerre, le territoire syrien est sécurisé à 90%.	1 1 1 1 1 1 1 1 1 1
Il faudrait surtout pouvoir virer les fonctionnaires, comme n’importe quel travailleur du privé. Tant que la haute fonction publique continuera à sévir, on ne s’en sortira pas…	0 0 1 0 0 1 1 0 0 1
tout le monde part avec la même retraite et au même âge	0 0 0 0 0 0 0 0 0 0
Pourquoi les diverses immigrations de personnes de religion chrétienne, Polonais, Italiens, Espagnols, Portugais et autres n'ont pas posé de problèmes et ont réussi à s'adapter en moins d'une génération. Par contre regarder les musulmans sont rejetés de toute part, que se soit en Chine, Russie, Inde ou en Birmanie, mais aussi en Serbie, Croatie par les peuples de souche. Il faudra avoir le courage de faire le tri, accepter certains et retour au bled pour d'autre, et surtout ne plus accepter une forme de bigamie, un élevage rentable en somme.	1 1 1 1 1 1 1 1 1 1
Votez...	0 1 0 1 0 1 1 1 1 0
Baladez vous dans le centre de Marseille, et vous entendrez comme cette langue parlée est douce, charmante, lyrique et poétique…	0 1 0 0 0 0 1 0 0 0
Des orphelins auxquels certains idéologues expliqueront ensuite qu'ils ont été arrachés à leurs parents, à leur culture et pris en charge pour dressage par un ogre colonialiste et raciste soucieux seulement d'exploiter à son profit la misère des gens et, vieillissant, en quête de sang frais pour se refaire une jeunesse ?	0 0 0 1 1 1 1 0 1 1
Et dire que ce déchet est l’invité de tout les plateaux TV, cet ignoble chose devrait être en prison où il pourrait profiter des joies du vivre ensemble, et ceux pour qui il vante tant les mérites! Sur le même plan et ayant fondamentalement les mêmes objectifs vous avez les attali, strauss khan, bhl, kouchner, lang etc etc…. Que du beau monde et surtout bien plus intelligent que le gaulois alcoolique, fumeur, illettré, raciste, antisémite, fasciste, nauséabond, rance, replié sur lui, collabo des heures les plus sombres blablabla et qui ne mérite pas de vivre dans un si beau pays!	1 1 1 0 1 0 0 1 1 1
A force, on va finir par voter RN pour essayer de se sauver, nous et notre civilisation. La lâcheté des gouvernements européens, leur tendance suicidaire à toujours s’excuser de la civilisation gréco-judéo-chrétienne, d’être blanc, d’être un homme et non une femme, et autres stupidités du même genre, alimentent la montée des partis d’extrême droite. C’est à se demander s’ils ne souhaitent pas la guerre civile.	1 1 1 1 1 1 1 1 1 1
Quand va t on se décider à dissoudre toutes ces associations qui se gavent sur notre dos??????? On peine à soigner les Français, les hopitaux débordent et elles vont encore chercher des migrants à ramener!à quand une révolution??????	1 1 1 1 1 1 1 1 1 1
Macron doit partir ! édito de Jean-Yves Le Gallou Ancien député européen, essayiste. Président de Polémia. 	0 0 1 0 1 1 0 1 0 1
Et une fois cette crise finie ils ne voudront plus que l’État se mêle de leurs affaires. Et c’est valable pour tout le privé.	1 1 1 1 1 1 1 1 1 1
Ils fuient leur pays pour se taper de la blanche et pour se faire raser gratis ! Ce qu’ils voient de l’Europe, dans les cinémas de Bamako ou de Dakar ou de Casa, Tunis, Alger, sur leurs écrans de télévision, agit sur leur petites cervelles et les attirent comme le miel attire les mouches. La voiture, la sape, la blanche, la santé gratis, les aides financières sans contre-partie et la liberté de faire même ce qui est interdit c’est pour eux le paradis !.Ce qui ne les empêche pas de reconstruire leur environnement de crasse, d’odeur, de bruit et de merde ! Il y a des responsables et ce sont les Français, le peuple tout entier est responsable ! Merde on est en guerre et il ne bouge toujours pas…c’est un suicide ! Point !	0 1 0 0 1 1 0 1 0 1
« L’Europe les a abandonnés » disent les ONG. Si elles voulaient être honnêtes, elles diraient aussi, les « passeurs » les ont envoyés à la mort. La critique à sens unique, ça finit par être gonflant. Et si elles étaient moins nombrilistes, elles s'interrogeraient aussi sur leur rôle de facilitateur, qui a pu conduire certains à tenter le passage. Il serait peut-être temps d'interdire ces ONG qui participent à l'immigration illégale organisée.	1 1 1 1 1 1 1 1 1 1
on pourrait faire le contraire, demanderaux français ce qui leur fait honte dans leur beau pays?	1 0 0 0 1 1 0 0 0 1
Ce qui est inhumain c'est de ne pas les accueillir dignement.Il faut les accueillir dignement.Et puis, je vous conseille de cesser de lire les faits divers. Vous en trouverez toujours un qui vous scandalisera , mais ça reste un fait divers et pas une généralité.c'est ce que tout le monde dit car il n'y a plus de moyen pour nous déjà donc pourquoi en vouloir plus et les fait divers est la réalité que vous refusé de voir et c'est des personnes qui on souffert croyant un meilleur avenir en France alors que c'est faux pour eux donc arrêtons de faire croire qu'un n avenir sera meilleur alors que les cités se plaignent de ne pas trouvés de travail et d’être massacrés donc pourquoi les faire venir dans une France raciste !!!	0 1 0 0 0 0 0 0 0 0
Votre photo résume tout. Les merdias nous rabâchent à longueur de temps que les cités du Nord de Paris sont des havres de pauvreté et de misères sociales. Promenez vous dans ces quartiers du 9-3 au hasard des rue vous y voyez des véhicules de grand luxe, Audi haut de gamme, Porsche, Mercédès, lamborghini, ect… D’où les miséreux de ces cités tirent-ils leurs revenus pour se payer de pareils bolides?. Arrêtez de nous faire pleurer sur le sort de ces individus qui dealent, trafiquent, ect… Qui sera capable de remettre de l’ordre dans ces zones?. nous qui habitons la campagne, la moindre incartade, le moindre excès de vitesse est sanctionné sans faiblesse au tarif fort, nous aimerions que ce soit le même traitement pour tout le monde!.	1 1 1 1 1 1 1 1 1 1
Espérons que les Italiens résisteront. 	1 1 1 1 1 1 1 1 1 1
Vivre des autres et notamment du Parlement européen qui l’a entretenu pendant des années. Et, maintenant, il vit de ses pensions. Mais, il ne faut chercher dans son passé le moindre travail. Il n’y en a pas !	0 1 1 1 1 1 1 1 1 1
Moi l'immigration ne me derange pas tant que les travailleurs ont leur papiers en règle et repartent chez eux après la fin de leur contrat.	1 1 1 1 1 1 1 1 1 1
Allez les aider dans leur pays origine au lieu de nous les imposés et de les obligés à faire des travaux qu'il ne souhaite pas faire eux non plus car nous avons plus les moyens de les prendres en charge (logement,alimentaire ect) !!!	0 0 0 1 1 0 0 1 0 1
macron???On va devoir le suicider comme à Dallas en 1963…	0 0 0 0 0 0 0 0 0 0
C'est le moment ou jamais de faire largement savoir aux populations potentiellement candidates à l'émigration que l'Europe n'est pas forcément la meilleure destination, traversée en mer dangereuse et maladie à l'arrivée. Le top! Cela dit, les critiques des ONGs sont pathétiques. Nous avons vraiment d'autres priorités en ce moment.	1 1 1 1 1 1 1 1 1 1
Il est temps de foutre une raclée au nazi turc.	0 1 1 0 1 1 0 1 0 1
C'est quoi une personne "réaliste" ? ... Vos propos sont ridicules... Chacun à sa réalité. Et pourquoi la vôtre serait plus réaliste que celle de votre voisin ? ... Par contre votre vision est simpliste, je me permets de l'affirmer. 	0 0 1 1 0 1 1 1 1 0
Pas tout à fait d'accord. AT n'est pas un innocent qui n'a rien compris. C'est un digne représentant de cette gauche qui fait le malheur du monde en expliquant qu'elle détient le monopole de la liberté de l'égalité de la fraternité. Il a très bien compris que le matérialisme scientifique et le socialo-communisme ne faisaient plus recette ,alors il s'est habilement converti au progressisme macronien pour faire prospérer son petit bizness. Il a besoin d'un coup de pied oujpense !	1 1 1 1 1 1 1 1 1 1
physiquement c'est très concret, une passoire , même la meilleure, laisse toujours passer plus que voulu... c'est estimable, quantifiable.... c'est pareil pour les frontières qui sont à la fois des filtres et des passoires.... bien sûr on parle ici d'êtres humains d'abord, et il faut donc garder à l'esprit la dignité, l'humanité que cela comprend. 	0 0 0 0 0 0 0 0 0 0
Il semblerait que le rectorat de Rennes ait cru que Marine Le Pen était déjà arrivée au pouvoir. Eh bien, non. Nous sommes encore en démocratie; il y a encore, pour un certain temps, des espaces de liberté. On peut encore aidé des jeunes à se former sans se préoccuper du reste. On peut encore faire preuve d'humanité. Mais à la lecture des autres messages sur ce site, je crains qu'il n'y en ait plus pour très longtemps.	1 1 1 1 1 1 1 1 1 1
Coulez les Ça urge	1 1 1 1 1 1 1 1 1 1
béret vert@Et ça se reproduit en grand nombre dans cette communauté.	0 1 0 1 1 1 1 0 1 0
le pays est à bout de souffle et d’argent mais ils vont créer une csg coronavirus pour y remettre de l’ordre	1 1 0 1 1 0 1 1 1 1
Ils pourraient aller en Allemagne ou les soins sont bien mieux que chez nous. 	0 0 0 1 0 0 0 1 0 0
Bonjour THE-END, 200% d’accord avec vous.	0 0 0 1 0 1 1 1 1 0
Macron est allé voir Raoult ‘au cas ou’, ce type est un calculateur et en effectuant cette démarche, il se borde et pourra nous expliquer qu’il y croyait ‘à mort’ tout en ayant interdit l’usage de la chloroquine aux médecins de ville, un peu comme l’armée qui a fait sa provision de chloroquine. Le suffrage universel n’est démocratique que s’il est utilisé par un peuple responsable et capable d’analyser les méfaits répétitifs des responsables et coupables qu’il met au pouvoir. Comme ce n’est pas le cas, nous sommes soumis depuis quarante ans à la tenue du pouvoir par nos ennemis, bien cachés derrière le masque de la ‘démoctature’.	1 1 1 1 1 1 1 1 1 1
Au moins vous avez le sens de l’humour..Pas 1 britannique n’a envie de mettre ses gosses dans le systeme public	1 1 1 0 0 1 1 1 0 1
Et si j’la traite de connasse, c’est d’la haine ???	0 0 0 0 0 0 0 1 0 0
Ils ont le droit de retourner chez eux.	1 0 1 0 1 1 1 1 1 0
Les hordes de voyous que nous constatons dans nos rues, et de plus en plus souvent dans nos commissariats et tribunaux pour délinquance multirécidiviste, criminalité, divers trafics, viols, voire assassinats ou tentatives ce ne sont pas des « réfugiés » fuyant la guerre mais des « clandestins illégaux » et des « immigrés » venus de pays islamiques des plus fanatiques qui n’ont aucun conflit armé. Ce père Joyeux est un triste personnage, car il ment et joue sur les mots. Les vrais « réfugiés » ne font que 4-5% de ces jeunes gaillards qui comptent parmi eux des jihadistes, et des condamnés à divers recels dans leurs pays d’origine, sinon sans métier, sans formation, sans éducation et voulant uniquement bénéficier de prestations sociales sans travailler (plus de 80%). FS	1 1 1 1 1 1 1 1 1 1
affirmatif Senechal ,conclusion inéxorable ,incompréhensible et donnant des envies de vengeance primaires..merci pour ta franchise	0 0 0 0 0 0 0 0 0 0
Yann Brossat une lope, ? Ah bon c’est vrai qu’il donne envie…De lui botter le cul.	0 0 1 0 0 0 0 0 0 0
Fermeté à l'encontre de la Turquie et des migrants serait bien plus efficace, et en plus ça combattrait aussi l'extrême-droite. 	1 1 1 1 1 1 0 1 1 1
lls ont bien raison. Je suis pour la destruction systématique des bateaux de passeur, des condamnations très lourdes des responsables....	1 1 0 0 0 0 0 0 1 0
Monsieur Askolovirtch est tout simplement un fasciste. Il faut le dire tout haut à présent et ne pas les appeler des gens de gauche. Il ya des gens de gauche qui ne se confondent pas avec ces fascistes nouveau genre. Ce sont les fascistes d'autrefois qui développaient les mêmes comportements que ce Monsieur Askolovitch : indignation à sens unique, justification du crachat et de l'humiliation des Juifs et autres "ennemis de l'humanité".	1 1 1 1 1 1 1 1 1 1
L'Espagne rêve éveillée... sic : elle aura besoin de 8 millions de migrants "travailleurs " ? je lui propose donc de faire rapatrier tous les François ayant un passeport espagnol, elle aura le compte....et nous verrons la baisse du chômage s’enclencher.	1 1 1 1 1 1 1 1 1 1
Le chanteur Christophe est mort du coronavirus 	0 1 1 1 1 1 1 1 1 1
texte tape sans lunettes .toutes mes excuses .	0 0 0 0 0 0 0 0 0 0
Un jour peut-être on jugera ces ONG pour crime contre l’humanité pour participation ces migrations qui font tant de morts. 	1 1 1 1 1 1 1 1 1 1
Vous plaisantez !!! Verriez vous LE MAIRE, DARMANIN, BELLOUBETE, PENICAUD, VERAN, SCHIAPPA se suicider !!!!!! Et comment fonctionnerait la France, sans ces « sommités »??? .	1 1 1 1 1 1 1 1 1 1
En effet, un article très pudique... ou pas claire, au choix. Ces enfants (avec leurs parents pour la plupart, on suppose) seront-ils accueillis seuls, sans leurs parents??? 	1 1 0 1 0 1 1 1 1 1
La Turquie occupe en route illegalité la moitié d'un pays membre de l'UE, et ce depuis pres de 50 ans (Chypre).Il est plus que temps d'imposer un marquage des produits turques.	1 1 1 1 1 1 1 1 1 1
Notre pays aura-t-il le cran de l’accueillir ??	1 1 1 1 1 1 1 1 1 1
"Votre racisme "? Vous connaissez personnellement Pepitou ? Vous avez des preuves. Si non, votre accusation s'adresse alors à toute une population. Vous ne pouvez préjuger d'un racisme généralisé. En droit français ou européen, la culpabilité collective n'existe pas. C'est peut-être le cas dans votre système juridique mais pas dans le nôtre. Libre à vous de retourner chez vous.	1 1 1 1 1 1 1 1 1 1
La France reste l'un des rares pays démocratiques à pouvoir vous envoyer en prison et vous y garder pendant longtemps sans même avoir été jugé, donc reconnu coupable. La surpopulation carcérale est aussi due en bonne partie à la détention préventive.	1 1 1 1 1 1 1 1 1 0
Qu’Allah vous écoute et que ces réunions ramadamesques soient l’ouverture à une élimination bénéfique pour nous .	1 0 1 1 1 1 0 1 1 1
Ont peut dire que ce gouvernement est de plus en plus dégénéré. Il auront notre haine.	1 1 1 0 1 1 1 0 1 0
Comment ils sont là ?	1 0 0 0 0 0 0 1 0 0
OK, de A à Z avec cet article d’une grande clarté ! LE problème réside dans le peuple lui-même ,différent des années 60-80 , où la notion de patrie, de nation, de peuple français avait encore une signification ! Aujourd’hui, la populace « bigarrée » ,ne pense que alocs ,aide etc. Cette populace, suivra Macron et ses soutiens ,quoi qu’ils fassent ;ils disposent du « pognon de dingue » ! Le but de Macron est de casser le social français ,qui représente à lui seul 15% du social mondial ! Une gifle au portefeuilles des financiers internationaux ! La casse de l’hôpital, des retraites, des remboursements sécu ,de moins en moins assurés , le rejet de plus en plus de monde du 100% maladie ! Tout ça participe à la casse voulue et orchestrée aussi par l’UE et ses ordonnances depuis 20 ans ! Révolution !	1 1 1 1 1 1 1 1 1 1
Pourquoi on apprend pas la langue japonais ou coréen en primaire en France ? Mondialisme.	0 0 0 0 0 0 0 0 0 0
Il y a plein d'autres hommes de pouvoir qui on fait bien pire, pourquoi ne sont il pas poursuivi... Il faudrait remonter au moins jusqu'au début du 19 ème siècle 	1 1 1 1 1 1 1 1 1 1
Cette hideuse députée (élue par qui ?) n'est que la représentation d'une population qui, dès qu'elle sort du rang, montre sa vraie personnalité : arrogance, mépris, homophobie, emprise sur qui se trouve en-dessous de la condition. On se souvient du chauffeur de taxi mordu par elle qui refusait de payer. Cette malhonnête prétend être à l'origine d'une loi qu'elle bafoue allègrement depuis son élection. Qu'elle retourne dans son pays, si elle est si stigmatisée en France. Marre de ces parasites !	1 1 1 1 1 1 1 1 1 1
uleskiserge@ Les seuls responsables de la situation dans cette région (millions de morts et de déplacés depuis 2001) qui s’étend de l’Irak à la Libye sont les USA, Israël, l’Arabie Saoudite ; la France et la Grande Bretagne à propos de la Libye. Oui, ils pensent avoir gagné la partie de domino où ils ont tous alignés leurs prétentions....de coups foireux en coups foireux... Claquer les dominos sur la table, c’est du bruit, que du bruit, rien de plus. Résultat.... On constate que le tenancier de cette salle de jeu, c’est bien Poutine ! Et qu’il est bien capable, par son autorité, d’envoyer ad patres, tel ou tel, sans qu’il y ait contestation par trop audible. Les lâchetés intra-communautaires, font partie des règles pourries du jeu. Tout le monde le sait, tout le monde en profite à sa façon, et les coups de bluff sont foison, c’est à qui déshabille l’autre. Il n’y a qu’un seul arbitre, et qui a autorité à siffler la fin de partie . Et ce n’est même pas la peine de chercher à discuter avec LUI !	1 1 1 1 1 1 1 1 1 1
Ce sera sûrement une petite saison mais si ça peut sauver les meubles. J'irais au restaurant et boire un verre si les gestes barrières et la distanciation sont appliquées ( 1 tables sur 2, port du masques, de gants et de charlottes pour les serveurs, désinfection des tables et des cartes menus après chaque client). Il faut aussi que les commerces qui ont plus de clients acceptent de partager les terrasses de leurs concurents en partageant alors la recette. Tous les resto et cafés doivent pouvoir fonctionner même les moins bons. Ensuite, il y aura un surcout du au dispositif. Normal. Mais il faudra être raisonnable quitte à avoir une marge plus faible. Il faut que le commerce tourne pour payer les charges, les loyers, les emprunts, les salariés avec une petite rénumération. Mais faire du benef pour rattraper les pertes dans un premier temps seraient suicidaire. La clintèle ne suivrait pas. Et qui trop embrasse mal étreint. Je suis prêt à ne plus faire d'économie pour les aider mais je ne veux pas être un pigeon. Je passerai mes loisirs dans un rayon de 100 kms (vacances, locations, sorties) pour cela. 	1 1 1 1 1 1 1 1 1 1
Qui peut encore regarder les émissions avec cette vielle loque ragoutante. Sa place serait plutôt à l’asile. Boycottons.	1 1 1 0 1 1 1 1 1 1
2 Mais voilà ! Nous ne sommes pas dans un scénario de film où la fiction coule de source vers la réalité et inversement. Bref ! il faut comprendre que s’attaquer à la racine du mal, nous fait passer d’une démocratie claudicante à une démocratie autoritaire qui peut devenir totalitaire. A savoir, pour un dirigeant, LE dirigeant décider stratégiquement ou pas, de tuer ou pas	1 1 1 1 1 1 1 1 1 1
Tout cela nous coûte un "pognon de dingue" ne vaudrait il pas mieux les empêcher de venir et enfin qu'ils participent à la vie d leur pays ?Jusqu'à quand nos politicards vont accepter cela ?	1 1 1 1 1 1 1 1 1 1
Bonjour à tous, bonjour "Le Monde". Je trouve le titre de votre article pour le moins maladroit... "Ne savent pas"??? Est ce vraiment une question de "savoir" - ici et dès lors "insufisant"?- ou,et c'est ce qu'il me semble, un moment riche en "empèchements" divers et variés ? Je me questionne ! Bonne soirée à tous.	0 0 0 1 1 1 0 0 1 1
Je ne lui confierai même pas mes animaux a ce personnage qui atteint les cimes de la connerie.	1 1 1 1 1 0 1 1 1 1
Tiens oublié comme c'est curieux ! Nous avons devant nous deux options : 1/ l'habituelle, consistant à laisser rentrer peu à peu les centaines de milliers d'immigrants promis par Erdogan.Processus lissé en diluant le tsunami annoncé en des centaines de milliers de rus ( c'est un petit ruisseau ) : donc ils rentreront, cela prendra plus de temps bien sûr, et s'accumuleront dans les cinq pays où ils s'accumulent ordinairement dont le nôtre. 2 / la nomenklatura s'aperçoit qu'il existe des frontières, qu'elles ne doivent pas rester ouvertes ( l'Europe forteresse est une grosse plaisanterie d'ONG ) .En gros notre élite change complètement de cap et annule les hypocrites" laisser-passer".On peut rêver en démocratie molle et poreuse .Rien dans ce message n'enfreint la Charte.Je l'enregistre.	1 1 1 1 1 1 1 1 1 1
Il faudra bien que vous ôtiez vos oeillères un jour... quand il sera trop tard !!	0 0 0 0 0 1 0 0 1 1
@uleskisergeJe ne ridiculise personne. Je pointe des contradictions. Vous ne voulez pas de l’immigration ? Faites des enfants ! Vous ne voulez pas faire des enfants ? Vous aurez l’immigration. ============================================================= c’est une évidence, ou on fait des enfants, sinon le pouvoir se servira de cette état de fait pour intensifier l’immigration, ce qui est fait depuis de années et qui cause des problèmes graves.	1 1 1 1 1 1 1 1 1 0
Merci encore Monsieur Messiha! Vous avez tellement des mots justes pour analyser la situation de la France, c’est triste à pleurer ! A quand le ministre que nous attendons!	1 1 1 1 1 1 0 1 1 1
Il faut plutôt les inciter à rentrer chez eux. Les rendre à la Turquie ou la Lybie ne solutionnera rien.	1 0 1 1 1 1 1 1 1 1
Certes oui, vous avez raison ... mais, faire reculer M.Poutine serait simplement pour éviter les erreurs conjointes, des dommages collatéraux car la France est toujours allier à la Russie ...	1 1 1 1 1 1 1 1 0 1
Donc si l'on comprend bien, la seule fois où des gens sont réellement en danger de noyade, les ONG restent passives ? Mais qu'on dissolve une bonne fois pour toute ces intermédiaires de passeurs. Les millions offerts aux ONG pourront être affectés à de vraies nécessités, comme l'aide à nos résidents démunis, ou pour ceux désirant continuer d'aider les étrangers avant leurs voisins, la construction de refuges et de centres d'hébergement dans ces zones de conflit en Afrique.	1 1 1 1 1 1 1 1 1 1
Très bonne analyse...Les pauvres sermons de notre vieux journal sentent l encens et l eau bénite... 	1 0 1 0 1 1 0 1 1 1
Seul son jugement pourra le dire.	1 0 1 1 1 1 1 1 1 1
Je n’ose pas le faire, Lapwointe, la famille pieds noirs de ma mère y repose. Quand on voit comment sont traitées nos églises sur NOTRE territoire, on a tout à craindre.	1 1 1 1 1 1 0 0 0 1
et on n’a pas encore dénombré un seul de ces envahisseurs eborgné ou massacré ou racketté par les putes a mac-ronds !	1 1 1 1 1 1 1 1 1 1
Je me révolterai contre mes dirigeants corrompus et exigerai une politique de dénatalité	1 1 1 1 1 1 1 1 1 1
Ils ont pas dit qu'ils arretaient immigration ils ont dit qu'ils arretaient de distribuer des titres se sejour a tous ceux qui se presentaient.	1 1 1 0 0 1 0 1 0 1
Comme vous, je ne crois pas que la mauvaise gestion de la pandémie résulte de l’incompétence et de l’impéritie. Elle résulte principalement du zèle – plus poussé que chez ses prédécesseurs – de Macron vis-à-vis de ceux qui l’ont fait roi en mettant à son service tous les medias qu’ils détiennent. D’où son refus de fermer les frontières, toutes ses réformes pour faire toujours plus d’économies sur les services publics et augmenter l’immigration. Il est fier de jouer les liquidateurs de la France sous les oripeaux de la compassion et de l’humanisme. Mais on peut voir quel mépris il affiche pour le peuple autochtone selon l’adage qui veut noyer son chien l’accuse de la rage. J’ai l’intime conviction que nos gouvernants haïssent de plus en plus la France et ses habitants tels des gêneurs.	1 1 1 1 1 1 1 1 1 1
Mardi, deux interpellations ont été menées en simultanée à Corbas dans le Rhône et à Bourg-en-Bresse dans l’Ain. RÉGION LYONNAISE : INTERPELLATION DE 2 MILITANTS D’EXTRÊME GAUCHE SOUPÇONNÉS DE PRÉPARER UNE ACTION ARMÉE	0 1 1 1 1 1 0 1 1 1
Superbe article, tout est écrit, et pourtant, il est maintenant quasi-certain que Macron ne pense plus qu’à 2022, son probable Asperger lui interdisant toute remise en cause personnelle. Une fois cette « formalité » accomplie (merci Marine), la confrontation deviendra inévitable, mais inédite car à trois: français de papier contre Français de cœur, et arsenal législatif (en cours de finition, merci covid19) contre ces mêmes Français de cœur. Macron ne peut imaginer avoir tort, il utilisera donc l’agglomérat immigré et la « gauche » qu’il commence à draguer pour détruire cette France qui osera s’opposer à lui. Alors, lui ou nous?	1 1 1 1 1 1 1 1 1 1
Eric Zemmour : « Les frontières, c’est la paix (…) On a le droit de protéger son mode de vie, sa santé, sa civilisation » (VIDEO)	0 0 1 0 0 0 0 0 0 0
remarquez les smartphones qu’ils ont,samsung a plus de 400 euros,qui leurs fournis,qui payent leurs abonnements ?	1 1 1 1 1 1 0 1 0 1
Je repose ma question : dans quel but un politicien tiendrait-il un discours mensonger si ce discours ne lui rapporte aucune voix ? Vous conviendrez avec moi que l'accueil des migrants n'est pas un sujet très populaire en ce moment (preuve en est sur ce forum)... 	1 1 1 1 1 1 1 1 1 1
